SECTNO,CFRSubject,Original_sentence,Matched_Label,Matched_Text
33.104,Protests to GAO.,"Examples of documents the agency may decide to exclude from a copy of the report include documents previously furnished to or prepared by a party; classified information; and information that would give the party a competitive advantage; and (B) Protester's documents which the agency determines, pursuant to law or regulation, to withhold from any interested party.",permissions_noun_pron_deontic_verb,agency may decide
33.104,Protests to GAO.,"Within 2 days after receipt of a copy of the protective order request, any party may file with the GAO a request that particular documents be excluded from the coverage of the protective order, or that particular parties or individuals be included in or excluded from the protective order.",permissions_noun_pron_deontic_verb,party may file
33.104,Protests to GAO.,"If the existence or relevance of additional documents first becomes evident after a protective order has been issued, any party may request that these additional documents be covered by the protective order.",permissions_noun_pron_deontic_verb,party may request
33.104,Protests to GAO.,"(3) When a protest against the making of an award is received and award will be withheld pending disposition of the protest, the contracting officer should inform the offerors whose offers might become eligible for award of the protest.",permissions_noun_pron_deontic_verb,offers might become
33.104,Protests to GAO.,"(1) When the agency receives notice of a protest from the GAO within 10 days after contract award or within 5 days after a debriefing date offered to the protester for any debriefing that is required by 15.505 or 15.506, whichever is later, the contracting officer shall immediately suspend performance or terminate the awarded contract, except as provided in paragraphs (c) (2) and (3) of this section.",obligations_noun_pron_deontic_adv_verb,officer shall immediately suspend
33.104,Protests to GAO.,All parties may file comments on the hearing and the agency report within 5 days of the hearing.,permissions_noun_pron_deontic_verb,parties may file
33.104,Protests to GAO.,Failure to file the claim within that time may result in forfeiture of the protester's right to recover its costs.,permissions_noun_pron_deontic_verb,time may result
33.201,Definitions.,"These procedures may include, but are not limited to, conciliation, facilitation, mediation, fact-finding, minitrials, arbitration, and use of ombudsmen.",permissions_noun_pron_deontic_verb,procedures may include
33.211,Contracting officer's decision.,You may appeal this decision to the agency board of contract appeals.,permissions_noun_pron_deontic_verb,You may appeal
33.211,Contracting officer's decision.,"Instead of appealing to the agency board of contract appeals, you may bring an action directly in the United States Court of Federal Claims (except as provided in 41 U.S.C. 7102(d), regarding Maritime Contracts) within 12 months of the date you receive this decision” (vi) Demand for payment prepared in accordance with 32.604 and 32.605) in all cases where the decision results in a finding that the contractor is indebted to the Government.",permissions_noun_pron_deontic_verb,you may bring
33.211,Contracting officer's decision.,"(f) In the event of undue delay by the contracting officer in rendering a decision on a claim, the contractor may request the tribunal concerned to direct the contracting officer to issue a decision in a specified time period determined by the tribunal.",permissions_noun_pron_deontic_verb,contractor may request
34.003,Responsibilities.,"The agency procedures may establish additional criteria, as specified in A-109, for designating major programs system acquisitions.",permissions_noun_pron_deontic_verb,procedures may establish
35.005,Work statement.,"(2) Background information helpful to a clear understanding of the objective or requirement (e.g., any known phenomena, techniques, methodology, or results of related work); (3) Information on factors such as personnel, environment, and interfaces that may constrain the results of the effort; (4) Reporting requirements and information on any additional items that the contractor is required to furnish (at specified intervals) as the work progresses; (5) The type and form of contract contemplated by the Government and, for level-of-effort work statements, an estimate of applicable professional and technical effort involved; and (6) Any other considerations peculiar to the work to be performed; for example, any design-to-cost requirements.",permissions_noun_pron_deontic_verb,that may constrain
35.007,Solicitations.,"Therefore, contracting officers should initially distribute solicitations only to sources technically qualified to perform research or development in the specific field of science or technology involved.",obligations_noun_pron_deontic_adv_verb,officers should initially distribute
35.007,Solicitations.,Any such request shall clearly state that it does not impose any obligation on the Government or signify a firm intention to enter into a contract.,obligations_noun_pron_deontic_adv_verb,request shall clearly state
35.008,Evaluation for award.,The contracting officer should therefore take special care in reviewing the solicitation evaluation factors to assure that they are properly presented and consistent with the solicitation.,obligations_noun_pron_deontic_adv_verb,officer should therefore take
35.013,Insurance.,"They may claim immunity from liability for torts, or, as State institutions, they may be prohibited by State law from expending funds for insurance.",permissions_noun_pron_deontic_verb,They may claim
35.014,Government property and title.,"(b) In implementing 31 U.S.C. 6306, and unless an agency head provides otherwise, the policies in subparagraphs (1) through (4) following, regarding title to equipment (and other tangible personal property) purchased by the contractor using Government funds provided for the conduct of basic or applied scientific research, apply to contracts with nonprofit institutions of higher education and nonprofit organizations whose primary purpose is the conduct of scientific research: (1) If the contractor obtains the contracting officer's advance approval, the contractor shall automatically acquire and retain title to any item of equipment costing less than $5,000 (or a lesser amount established by agency regulations) acquired on a reimbursable basis.",obligations_noun_pron_deontic_adv_verb,contractor shall automatically acquire
35.015,Contracts for research with educational institutions and nonprofit organizations.,"(2) If a research contract does provide precise objectives or a specific date for achievement of results, the contracting officer may include in the contract the requirements set forth in subparagraph (1) above, if it is necessary for the Government to exercise oversight and approval over the avenues of approach, methods, or schedule of work.",permissions_noun_pron_deontic_verb,officer may include
35.017,Federally Funded Research and Development Centers.,"However, an FFRDC may perform work for other than the sponsoring agency under the Economy Act, or other applicable legislation, when the work is not otherwise available from the private sector.",permissions_noun_pron_deontic_verb,FFRDC may perform
35.017-1,Sponsoring agreements.,"The sponsoring agreement may take various forms; it may be included in a contract between the Government and the FFRDC, or in another legal instrument under which an FFRDC accomplishes effort, or it may be in a separate written agreement.",permissions_noun_pron_deontic_verb,agreement may take
35.017-1,Sponsoring agreements.,(5) A delineation of whether or not the FFRDC may accept work from other than the sponsor(s).,permissions_noun_pron_deontic_verb,FFRDC may accept
35.017-3,Using an FFRDC.,"(3) When permitted by the sponsor, a Federal agency may contract directly with the FFRDC, in which case that Federal agency is responsible for compliance with part 6.",permissions_noun_pron_deontic_verb,agency may contract
36.202,Specifications.,"(c) When brand name or equal descriptions are necessary, specifications must clearly identify and describe the particular physical, functional, or other characteristics of the brand-name items which are considered essential to satisfying the requirement.",obligations_noun_pron_deontic_adv_verb,specifications must clearly identify
36.203,Government estimate of construction costs.,The contracting officer may require an estimate when the cost of required work is not anticipated to exceed the simplified acquisition threshold.,permissions_noun_pron_deontic_verb,officer may require
36.205,Statutory cost limitations.,"However, if it is in the Government's interest, the contracting officer may include a provision in the solicitation which permits the award of separate contracts for individual items whose prices are within or not subject to applicable statutory limitations.",permissions_noun_pron_deontic_verb,officer may include
36.205,Statutory cost limitations.,(d) The Government shall also reject an offer if its prices are within statutory limitations only because it is materially unbalanced.,obligations_noun_pron_deontic_adv_verb,Government shall also reject
36.210,Inspection of site and examination of data.,"The contracting officer should make appropriate arrangements for prospective offerors to inspect the work site and to have the opportunity to examine data available to the Government which may provide information concerning the performance of the work, such as boring samples, original boring logs, and records and plans of previous construction.",permissions_noun_pron_deontic_verb,which may provide
36.210,Inspection of site and examination of data.,"If it is not feasible for offerors to inspect the site or examine the data on their own, the solicitation should also designate an individual who will show the site or data to the offerors.",obligations_noun_pron_deontic_adv_verb,solicitation should also designate
36.211,Distribution of advance notices and solicitations.,"Contracting officers may send notices and solicitations to organizations that maintain, without charge to the public, display rooms for the benefit of prospective offerors, subcontractors, and material suppliers.",permissions_noun_pron_deontic_verb,officers may send
36.211,Distribution of advance notices and solicitations.,Contracting officers may determine the geographical extent of distribution of advance notices and solicitations on a case-by-case basis.,permissions_noun_pron_deontic_verb,officers may determine
36.212,Preconstruction orientation.,"(b) As appropriate, the contracting officer may issue an explanatory letter or conduct a preconstruction conference.",permissions_noun_pron_deontic_verb,officer may issue
36.215,Special procedures for cost-reimbursement contracts for construction.,Contracting officers may use a cost-reimbursement contract to acquire construction only when its use is consistent with subpart 16.3 and part 15 (see 15.404(c)(4)(i) for fee limitation on cost-reimbursement contracts).,permissions_noun_pron_deontic_verb,officers may use
36.302,Scope of work.,"The scope of work may include criteria and preliminary design, budget parameters, and schedule or delivery requirements.",permissions_noun_pron_deontic_verb,work may include
36.501,Performance of work by the contractor.,The contracting officer may insert the clause on solicitations and contracts when a fixed-price construction contract is contemplated and the contract amount is expected to be $1.5 million or less.,permissions_noun_pron_deontic_verb,officer may insert
36.502,Differing site conditions.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.503,Site investigation and conditions affecting the work.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.506,Superintendence by the contractor.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.508,Other contracts.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.509,"Protection of existing vegetation, structures, equipment, utilities, and improvements.","The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.510,Operations and storage areas.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.512,Cleaning up.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.513,Accident prevention.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.515,Schedules for construction contracts.,"The contracting officer may insert the clause at 52.236-15, Schedules for Construction Contracts, in solicitations and contracts when a fixed-price construction contract is contemplated, the contract amount is expected to exceed the simplified acquisition threshold, and the period of actual work performance exceeds 60 days.",permissions_noun_pron_deontic_verb,officer may insert
36.516,Quantity surveys.,"The contracting officer may insert the clause at 52.236-16, Quantity Surveys, in solicitations and contracts when a fixed-price construction contract providing for unit pricing of items and for payment based on quantity surveys is contemplated.",permissions_noun_pron_deontic_verb,officer may insert
36.521,Specifications and drawings for construction.,"The contracting officer may insert the clause in solicitations and contracts when a fixed-price construction or a fixed-price contract for dismantling, demolition, or removal of improvements is contemplated and the contract amount is expected to be at or below the simplified acquisition threshold.",permissions_noun_pron_deontic_verb,officer may insert
36.601-4,Implementation.,(b) Contracting officers may award contracts for architect-engineer services to any firm permitted by law to practice the professions of architecture or engineering.,permissions_noun_pron_deontic_verb,officers may award
36.602-1,Selection criteria.,"(b) When the use of design competition is approved by the agency head or a designee, agencies may evaluate firms on the basis of their conceptual design of the project.",permissions_noun_pron_deontic_verb,agencies may evaluate
36.602-2,Evaluation boards.,"(a) When acquiring architect-engineer services, an agency shall provide for one or more permanent or ad hoc architect-engineer evaluation boards (which may include preselection boards when authorized by agency regulations) to be composed of members who, collectively, have experience in architecture, engineering, construction, and Government and related acquisition matters.",permissions_noun_pron_deontic_verb,which may include
36.602-4,Selection authority.,All firms on the final selection list are considered selected firms with which the contracting officer may negotiate in accordance with 36.606.,permissions_noun_pron_deontic_verb,officer may negotiate
36.606,Negotiations.,"(b) The contracting officer should ordinarily request a proposal from the firm, ensuring that the solicitation does not inadvertently preclude the firm from proposing the use of modern design methods.",obligations_noun_pron_deontic_adv_verb,officer should ordinarily request
36.606,Negotiations.,The contracting officer shall then initiate negotiations with the next firm on the final selection list.,obligations_noun_pron_deontic_adv_verb,officer shall then initiate
36.607,Release of information on firm selection.,"(a) After final selection has taken place, the contracting officer may release information identifying only the architect-engineer firm with which a contract will be negotiated for certain work.",permissions_noun_pron_deontic_verb,officer may release
36.607,Release of information on firm selection.,"If negotiations are terminated without awarding a contract to the highest rated firm, the contracting officer may release that information and state that negotiations will be undertaken with another (named) architect-engineer firm.",permissions_noun_pron_deontic_verb,officer may release
36.607,Release of information on firm selection.,"When an award has been made, the contracting officer may release award information, (see 5.401).",permissions_noun_pron_deontic_verb,officer may release
36.609-1,Design within funding limitations.,"In negotiating the amount, the contracting officer should make available to the contractor the information upon which the Government has based its initial construction estimate and any subsequently acquired information that may affect the construction costs.",permissions_noun_pron_deontic_verb,that may affect
36.701,"Standard and optional forms for use in contracting for construction or dismantling, demolition, or removal of improvements.","(c) Contracting officers may use Optional Form 1419, Abstract of Offers—Construction, and Optional Form 1419A, Abstract of Offers—Construction, Continuation Sheet, or the automated equivalents to record offers submitted in response to a sealed bid solicitation (see 14.403) and may also use them to record offers submitted in response to negotiated solicitations.",permissions_noun_pron_deontic_verb,officers may use
37.102,Policy.,"(b) Agencies shall generally rely on the private sector for commercial services (see OMB Circular No. A-76, Performance of Commercial Activities and subpart 7.3).",obligations_noun_pron_deontic_adv_verb,Agencies shall generally rely
37.103,Contracting officer responsibility.,"For this purpose the contracting officer shall— (1) Determine whether the proposed service is for a personal or nonpersonal services contract using the definitions at 2.101 and 37.101 and the guidelines in 37.104; (2) In doubtful cases, obtain the review of legal counsel; and (3) Document the file (except as provided in paragraph (b) below) with (i) the opinion of legal counsel, if any, (ii) a memorandum of the facts and rationale supporting the conclusion that the contract does not violate the provisions in 37.104(b), and (iii) any further documentation that the contracting agency may require.",permissions_noun_pron_deontic_verb,agency may require
37.105,Competition in service contracting.,The method of contracting used to provide for competition may vary with the type of service being acquired and may not necessarily be limited to price competition.,permissions_noun_pron_deontic_verb,competition may vary
37.110,Solicitation provisions and contract clauses.,"(c) The contracting officer may insert the clause at 52.237-3, Continuity of Services, in solicitations and contracts for services, when— (1) The services under the contract are considered vital to the Government and must be continued without interruption and when, upon contract expiration, a successor, either the Government or another contractor, may continue them; and (2) The Government anticipates difficulties during the transition from one contractor to another or to the Government.",permissions_noun_pron_deontic_verb,officer may insert
37.110,Solicitation provisions and contract clauses.,"The contracting officer shall also insert in solicitations and contracts for services the provisions and clauses prescribed elsewhere in the FAR, as appropriate for each acquisition, depending on the conditions that are applicable.",obligations_noun_pron_deontic_adv_verb,officer shall also insert
37.111,Extension of services.,"In order to avoid negotiation of short extensions to existing contracts, the contracting officer may include an option clause (see 17.208(f)) in solicitations and contracts which will enable the Government to require continued performance of any services within the limits and at the rates specified in the contract.",permissions_noun_pron_deontic_verb,officer may include
37.112,Government use of private sector temporaries.,Contracting officers may enter into contracts with temporary help service firms for the brief or intermittent use of the skills of private sector temporaries.,permissions_noun_pron_deontic_verb,officers may enter
37.113-1,Waiver of cost allowability limitations.,"(a) The head of the agency may waive the 31.205-6(g)(6) cost allowability limitations on severance payments to foreign nationals for contracts that— (1) Provide significant support services for (i) members of the armed forces stationed or deployed outside the United States, or (ii) employees of an executive agency posted outside the United States; and (2) Will be performed in whole or in part outside the United States.",permissions_noun_pron_deontic_verb,agency may waive
37.114,Special acquisition requirements.,"(c) All contractor personnel attending meetings, answering Government telephones, and working in other situations where their contractor status is not obvious to third parties are required to identify themselves as such to avoid creating an impression in the minds of members of the public or Congress that they are Government officials, unless, in the judgment of the agency, no harm can come from failing to identify themselves.",permissions_noun_pron_deontic_verb,harm can come
37.114,Special acquisition requirements.,They must also ensure that all documents or reports produced by contractors are suitably marked as contractor products or that contractor participation is appropriately disclosed.,obligations_noun_pron_deontic_adv_verb,They must also ensure
37.115-2,General policy.,"When acquiring these services, contracting officers must conduct a risk assessment and evaluate, for award on that basis, any proposals received that reflect factors such as: (1) Unrealistically low labor rates or other costs that may result in quality or service shortfalls; and (2) Unbalanced distribution of uncompensated overtime among skill levels and its use in key technical positions.",permissions_noun_pron_deontic_verb,that may result
37.203,Policy.,"(b) Subject to 37.205, agencies may contract for advisory and assistance services, when essential to the agency's mission, to— (1) Obtain outside points of view to avoid too limited judgment on critical issues; (2) Obtain advice regarding developments in industry, university, or foundation research; (3) Obtain the opinions, special knowledge, or skills of noted experts; (4) Enhance the understanding of, and develop alternative solutions to, complex issues; (5) Support and improve the operation of organizations; or (6) Ensure the more efficient or effective operation of managerial or hardware systems.",permissions_noun_pron_deontic_verb,agencies may contract
37.204,Guidelines for determining availability of personnel.,"(b) If, for a specific evaluation or analysis, such personnel are not available within the agency, the head of the agency shall— (1) Determine which Federal agencies may have personnel with the required training and capabilities; and (2) Consider the administrative cost and time associated with conducting the search, the dollar value of the procurement, other costs, such as travel costs involved in the use of such personnel, and the needs of the Federal agencies to make management decisions on the best use of available personnel in performing the agency's mission.",permissions_noun_pron_deontic_verb,agencies may have
37.204,Guidelines for determining availability of personnel.,"(d) If the requesting agency, after reasonable attempts to obtain personnel with the required training and capabilities, is unable to identify such personnel, the head of the agency may make the determination required by 37.203.",permissions_noun_pron_deontic_verb,agency may make
37.204,Guidelines for determining availability of personnel.,(e) An agency may make a determination regarding the availability of covered personnel for a class of proposals for which evaluation and analysis would require expertise so unique or specialized that it is not reasonable to expect such personnel to be available.,permissions_noun_pron_deontic_verb,agency may make
37.302,Bonds or other security.,"However, the contracting officer may require the contractor to furnish a performance bond or other security (see 28.103) in an amount that the contracting officer considers adequate to (a) ensure completion of the work, (b) protect property to be retained by the Government, (c) protect property to be provided as compensation to the contractor, and (d) protect the Government against damage to adjoining property.",permissions_noun_pron_deontic_verb,officer may require
37.303,Payments.,(a) The contract may provide that the (1) Government pay the contractor for the dismantling or demolition of structures or (2) contractor pay the Government for the right to salvage and remove the materials resulting from the dismantling or demolition operation.,permissions_noun_pron_deontic_verb,contract may provide
37.304,Contract clauses.,"(a) The contracting officer shall insert the clause at 52.237-4, Payment by Government to Contractor, in solicitations and contracts solely for dismantling, demolition, or removal of improvements whenever the contracting officer determines that the Government shall make payment to the contractor in addition to any title to property that the contractor may receive under the contract.",permissions_noun_pron_deontic_verb,contractor may receive
37.401,Policy.,"Agencies may enter into nonpersonal health care services contracts with physicians, dentists and other health care providers under authority of 10 U.S.C. 2304 and 41 U.S.C. chapter 33, Planning and Solicitation.",permissions_noun_pron_deontic_verb,Agencies may enter
37.403,Contract clause.,The contracting officer may include the clause in bilateral purchase orders for nonpersonal health care services awarded under the procedures in part 13.,permissions_noun_pron_deontic_verb,officer may include
37.501,Definition.,"Best practices, as used in this subpart, means techniques that agencies may use to help detect problems in the acquisition, management, and administration of service contracts.",permissions_noun_pron_deontic_verb,agencies may use
37.501,Definition.,Best practices are practical techniques gained from experience that agencies may use to improve the procurement process.,permissions_noun_pron_deontic_verb,agencies may use
38.101,General.,(c) Federal agencies not identified in the schedules as mandatory users may issue orders under the schedules.,permissions_noun_pron_deontic_verb,users may issue
38.101,General.,"(d) Although GSA awards most Federal Supply Schedule contracts, it may authorize other agencies to award schedule contracts and publish schedules.",permissions_noun_pron_deontic_verb,it may authorize
39.101,Policy.,Agencies may acquire only core financial management software certified by the Joint Financial Management Improvement Program.,permissions_noun_pron_deontic_verb,Agencies may acquire
39.102,Management of risk.,"(b) Types of risk may include schedule risk, risk of technical obsolescence, cost risk, risk implicit in a particular contract type, technical feasibility, dependencies between a new project and other projects or systems, the number of simultaneous high risk projects to be monitored, funding availability, and program management risk.",permissions_noun_pron_deontic_verb,risk may include
39.103,Modular contracting.,(c) The characteristics of an increment may vary depending upon the type of information technology being acquired and the nature of the system being developed.,permissions_noun_pron_deontic_verb,increment may vary
39.105,Privacy.,(c) A description of the safeguards that the contractor must specifically provide.,obligations_noun_pron_deontic_adv_verb,contractor must specifically provide
39.203,Applicability.,"Accordingly, indefinite-quantity contracts may include noncompliant items; however, any task or delivery order issued for noncompliant items must meet an applicable exception.",permissions_noun_pron_deontic_verb,contracts may include
41.101,Definitions.,"Rates may include rate schedules, riders, rules, terms and conditions of service, and other tariff and service charges, e.g., facilities use charges.",permissions_noun_pron_deontic_verb,Rates may include
41.102,Applicability.,"However, agencies may utilize part 41 for any energy savings or purchased utility service directly resulting from implementation of a third party financed shared-savings project under 42 U.S.C. 8287 for periods not to exceed 25 years.",permissions_noun_pron_deontic_verb,agencies may utilize
41.202,Procedures.,"After such notification, the agency may proceed with the acquisition and pay for the utility service under the provisions of 31 U.S.C. 1501(a)(8)— (1) By issuing a purchase order in accordance with 13.302; or (2) By ordering the necessary utility service and paying for it upon the presentation of an invoice, provided that a determination is approved by the head of the contracting activity that a written contract cannot be obtained and that the issuance of a purchase order is not feasible.",permissions_noun_pron_deontic_verb,agency may proceed
41.204,GSA areawide contracts.,"The contracting officer shall also attach any specific fiscal, operational, and administrative requirements of the agency, applicable rate schedules, technical information and detailed maps or drawings of delivery points, details on Government ownership, maintenance, or repair of facilities, and other information deemed necessary to fully define the service conditions in the Authorization/contract.",obligations_noun_pron_deontic_adv_verb,officer shall also attach
41.402,Rate changes and regulatory intervention.,"(a) When a change is proposed to rates or terms and conditions of service to the Government, the agency shall promptly determine whether the proposed change is reasonable, justified, and not discriminatory.",obligations_noun_pron_deontic_adv_verb,agency shall promptly determine
41.402,Rate changes and regulatory intervention.,The agency may request from GSA a delegation of authority for the agency to intervene on behalf of the consumer interests of the Federal executive agencies (see 41.301).,permissions_noun_pron_deontic_verb,agency may request
41.501,Solicitation provision and contract clauses.,"(a) Because the terms and conditions under which utility suppliers furnish service may vary from area to area, the differences may influence the terms and conditions appropriate to a particular utility's contracting situation.",permissions_noun_pron_deontic_verb,differences may influence
41.501,Solicitation provision and contract clauses.,"Depending on the conditions that are appropriate for each acquisition, the contracting officer shall also insert in solicitations and contracts for utility services the provisions and clauses prescribed elsewhere in the FAR.",obligations_noun_pron_deontic_adv_verb,officer shall also insert
41.701,Formats for utility service specifications.,"(b) Contracting officers may modify the specification format referenced in paragraph (a) of this section and attach technical items, details on Government ownership of equipment and real property and maintenance or repair obligations, maps or drawings of delivery points, and other information deemed necessary to fully define the service conditions.",permissions_noun_pron_deontic_verb,officers may modify
41.702,Formats for annual utility service review.,(b) Contracting officers may modify the annual utility service review format as necessary to fully cover the service used.,permissions_noun_pron_deontic_verb,officers may modify
42.002,Interagency agreements.,"(c) When an interagency agreement is established, the agencies are encouraged to consider establishing procedures for the resolution of issues that may arise under the agreement.",permissions_noun_pron_deontic_verb,that may arise
42.003,Cognizant Federal agency.,"However, if circumstances warrant it and the affected agencies agree, cognizance may transfer prior to the expiration of the 5-year period.",permissions_noun_pron_deontic_verb,cognizance may transfer
42.102,Assignment of contract audit services.,"(a) As provided in agency procedures or interagency agreements, contracting officers may request audit services directly from the responsible audit agency cited in the Directory of Federal Contract Audit Offices.",permissions_noun_pron_deontic_verb,officers may request
42.102,Assignment of contract audit services.,"(b) The responsible audit agency may decline requests for services on a case-by-case basis, if resources of the audit agency are inadequate to accomplish the tasks.",permissions_noun_pron_deontic_verb,agency may decline
42.103,Contract audit services directory.,"(b) Agencies may obtain a copy of the directory or information concerning cognizant audit offices by contacting the—Defense Contract Audit Agency, ATTN:",permissions_noun_pron_deontic_verb,Agencies may obtain
42.202,Assignment of contract administration.,"As provided in agency procedures, contracting officers may delegate contract administration or specialized support services, either through interagency agreements or by direct request to the cognizant CAO listed in the Federal Directory of Contract Administration Services Components.",permissions_noun_pron_deontic_verb,officers may delegate
42.202,Assignment of contract administration.,"For individual contracts or groups of contracts, the contracting office may delegate to the CAO functions not listed in 42.302:",permissions_noun_pron_deontic_verb,office may delegate
42.202,Assignment of contract administration.,"The contracting officer at the requesting agency may rescind or recall a delegation to administer a contract or perform a contract administration function, except for functions pertaining to cost accounting standards and negotiation of forward pricing rates and indirect cost rates (also see 42.003).",permissions_noun_pron_deontic_verb,agency may rescind
42.202,Assignment of contract administration.,"For major system acquisitions (see part 34), the contracting officer may designate certain high risk or critical subsystems or components for special surveillance in addition to requesting supporting contract administration.",permissions_noun_pron_deontic_verb,officer may designate
42.202,Assignment of contract administration.,An agency may decline a request for contract administration services on a case-by-case basis if resources of the agency are inadequate to accomplish the tasks.,permissions_noun_pron_deontic_verb,agency may decline
42.203,Contract administration services directory.,Federal agencies may access it on the Internet at https://pubapp.dcma.mil/CASD/main.jsp.,permissions_noun_pron_deontic_verb,agencies may access
42.302,Contract administration functions.,"The contracting officer may retain any of these functions, except those in paragraphs (a)(5), (a)(9), (a)(11), and (a)(12) of this section, unless the cognizant Federal agency (see 2.101) has designated the contracting officer to perform these functions.",permissions_noun_pron_deontic_verb,officer may retain
42.402,Visits to contractors' facilities.,"(5) If desired, visitors to a contractor's plant may request that a representative of the CAO accompany them.",permissions_noun_pron_deontic_verb,plant may request
42.402,Visits to contractors' facilities.,(c) Visitors shall fully inform the CAO of any agreements reached with the contractor or other results of the visit that may affect the CAO.,permissions_noun_pron_deontic_verb,that may affect
42.501,General.,"(c) While cognizant Government or contractor personnel may request the contracting officer to arrange for orientation, it is up to the contracting officer to decide whether a postaward orientation in any form is necessary.",permissions_noun_pron_deontic_verb,personnel may request
42.503-2,Postaward conference procedure.,"The contracting officer may make commitments or give directions within the scope of the contracting officer's authority and shall put in writing and sign any commitment or direction, whether or not it changes the contract.",permissions_noun_pron_deontic_verb,officer may make
42.505,Postaward subcontractor conferences.,"However, the prime contractor may invite Government representatives to a conference with subcontractors, or the Government may request that the prime contractor initiate a conference with subcontractors.",permissions_noun_pron_deontic_verb,Government may request
42.601,General.,"In these circumstances, effective and consistent contract administration may require the assignment of a corporate administrative contracting officer (CACO) to deal with corporate management and to perform selected contract administration functions on a corporate-wide basis.",permissions_noun_pron_deontic_verb,administration may require
42.705-1,Contracting officer determination procedure.,"The contracting officer may grant, in writing, reasonable extensions, for exceptional circumstances only, when requested in writing by the contractor.",permissions_noun_pron_deontic_verb,officer may grant
42.705-3,Educational institutions.,"If this is not possible, an earlier audit may be used, but appropriate steps should be taken to identify and evaluate significant variations in costs incurred or in bases used that may have a bearing on the reasonableness of the proposed rates.",permissions_noun_pron_deontic_verb,that may have
42.706,Distribution of documents.,"(a) The contracting officer or auditor shall promptly distribute executed copies of the indirect cost rate agreement to the contractor and to each affected contracting agency and shall provide copies of the agreement for the contract files, in accordance with the guidance for contract modifications in subpart 4.2, Contract Distribution.",obligations_noun_pron_deontic_adv_verb,auditor shall promptly distribute
42.707,Cost-sharing rates and limitations on indirect cost rates.,Other situations may make it prudent to provide a final indirect cost rate ceiling in a contract.,permissions_noun_pron_deontic_verb,situations may make
42.707,Cost-sharing rates and limitations on indirect cost rates.,"(c) When ceiling provisions are utilized, the contract shall also provide that (1) the Government will not be obligated to pay any additional amount should the final indirect cost rates exceed the negotiated ceiling rates and, (2) in the event the final indirect cost rates are less than the negotiated ceiling rates, the negotiated rates will be reduced to conform with the lower rates.",obligations_noun_pron_deontic_adv_verb,contract shall also provide
42.801,Notice of intent to disallow costs.,"At any time during the performance of a contract of a type referred to in 42.802, the cognizant contracting officer responsible for administering the contract may issue the contractor a written notice of intent to disallow specified costs incurred or planned for incurrence.",permissions_noun_pron_deontic_verb,contract may issue
42.801,Notice of intent to disallow costs.,"In the event of disagreement, the contractor may submit to the contracting officer a written response.",permissions_noun_pron_deontic_verb,contractor may submit
42.803,Disallowing costs after incurrence.,"The auditor shall forward approved vouchers for payment to the cognizant contracting, finance, or disbursing officer, as appropriate under the agency's procedures.",obligations_noun_pron_deontic_adv_verb,auditor shall forward approved
42.1101,General.,Production surveillance is a function of contract administration used to determine contractor progress and to identify any factors that may delay performance.,permissions_noun_pron_deontic_verb,that may delay
42.1106,Reporting requirements.,"(a) When information on contract performance status is needed, contracting officers may require contractors to submit production progress reports (see 42.1107(a)).",permissions_noun_pron_deontic_verb,officers may require
42.1204,Applicability of novation agreements.,"(g) If the Government has acquired the documents during its participation in the pre-merger or pre-acquisition review process, or the Government's interests are adequately protected with an alternative formulation of the information, the responsible contracting officer may modify the list of documents to be submitted by the contractor.",permissions_noun_pron_deontic_verb,officer may modify
